ID	x	y	z	cluster
human3_lib2.final_cell_0227	-12.607751	3.031997	2.580965	3.000000
human3_lib2.final_cell_0228	-2.401604	-17.276828	-20.359058	3.000000
human3_lib2.final_cell_0229	-27.880588	18.383895	2.274934	3.000000
human3_lib2.final_cell_0230	8.877483	-9.387588	-0.587476	1.000000
human3_lib2.final_cell_0231	8.165214	4.453790	8.428037	1.000000
human3_lib2.final_cell_0232	-14.897425	2.857149	10.262181	3.000000
human3_lib2.final_cell_0233	17.048058	-7.908865	-2.707301	1.000000
human3_lib2.final_cell_0234	10.560446	-7.568136	-1.714786	1.000000
human3_lib2.final_cell_0235	-17.131041	6.990569	-6.495624	3.000000
human3_lib2.final_cell_0236	10.190975	10.559903	-9.128697	1.000000
human3_lib2.final_cell_0237	4.400335	10.805164	-25.022478	3.000000
human3_lib2.final_cell_0238	-4.856762	3.826825	3.186302	1.000000
human3_lib2.final_cell_0239	-7.342406	0.925246	-0.000842	6.000000
human3_lib2.final_cell_0240	15.060439	13.127850	-7.999576	1.000000
human3_lib2.final_cell_0241	-13.404213	2.943174	-0.313845	3.000000
human3_lib2.final_cell_0242	11.090813	-5.716663	-0.997321	1.000000
human3_lib2.final_cell_0243	20.809714	12.832578	-5.563894	1.000000
human3_lib2.final_cell_0244	11.275262	-7.973334	0.662327	1.000000
human3_lib2.final_cell_0245	9.222280	5.398485	-7.986921	1.000000
human3_lib2.final_cell_0246	-2.900104	4.083148	-0.453815	1.000000
human3_lib2.final_cell_0247	-22.077657	-5.370277	7.753243	3.000000
human3_lib2.final_cell_0248	14.565869	10.654811	-5.699414	1.000000
human3_lib2.final_cell_0249	21.950197	1.201294	-13.550020	1.000000
human3_lib2.final_cell_0250	-5.554122	4.645275	10.909400	1.000000
human3_lib2.final_cell_0251	-2.360630	13.386300	11.426967	1.000000
human3_lib2.final_cell_0252	-5.865922	1.859416	1.432270	6.000000
human3_lib2.final_cell_0253	-6.441369	3.041171	-5.511932	3.000000
human3_lib2.final_cell_0254	-17.062111	6.936060	0.398145	3.000000
human3_lib2.final_cell_0255	-5.615406	2.457015	10.413710	1.000000
human3_lib2.final_cell_0256	-10.459086	10.719100	15.107259	1.000000
human3_lib2.final_cell_0257	-2.880442	-18.526322	1.451062	3.000000
human3_lib2.final_cell_0258	2.824725	9.665703	0.213414	1.000000
human3_lib2.final_cell_0259	19.732959	-9.725486	0.310334	1.000000
human3_lib2.final_cell_0260	-7.929432	5.091683	25.367781	3.000000
human3_lib2.final_cell_0261	11.340542	-7.869841	0.520704	1.000000
human3_lib2.final_cell_0262	-7.126988	1.001990	-2.496616	3.000000
human3_lib2.final_cell_0263	8.743436	2.552562	9.412881	1.000000
human3_lib2.final_cell_0264	13.153353	8.836835	-6.767113	1.000000
human3_lib2.final_cell_0265	12.399365	-10.052663	-2.684785	1.000000
human3_lib2.final_cell_0266	-1.884794	-18.336370	11.872009	3.000000
human3_lib2.final_cell_0267	-9.906421	-5.120020	-9.540356	3.000000
human3_lib2.final_cell_0268	-28.981584	-13.064676	11.351394	3.000000
human3_lib2.final_cell_0269	-20.481022	3.461978	-11.078488	3.000000
human3_lib2.final_cell_0270	-17.977548	-18.863613	-4.488503	3.000000
human3_lib2.final_cell_0271	-8.960508	1.115865	-0.073351	6.000000
human3_lib2.final_cell_0272	-17.065114	10.535024	8.836686	3.000000
human3_lib2.final_cell_0273	12.855071	-6.697597	0.678703	1.000000
human3_lib2.final_cell_0274	-10.529877	3.370191	-2.409565	3.000000
human3_lib2.final_cell_0275	0.280183	8.435962	6.387975	1.000000
human3_lib2.final_cell_0276	7.578450	-4.092597	0.380629	1.000000
human3_lib2.final_cell_0277	-13.585205	-4.728131	0.864574	3.000000
human3_lib2.final_cell_0278	7.385909	-8.025269	-2.645523	1.000000
human3_lib2.final_cell_0279	13.120592	-4.392401	-0.756374	1.000000
human3_lib2.final_cell_0280	-3.861138	-14.539460	8.417963	3.000000
human3_lib2.final_cell_0281	-8.385040	13.313658	-7.274421	3.000000
human3_lib2.final_cell_0282	9.529923	-12.417937	1.990206	1.000000
human3_lib2.final_cell_0283	-19.228844	-6.060524	12.616093	3.000000
human3_lib2.final_cell_0284	12.951126	-7.239722	4.963592	1.000000
human3_lib2.final_cell_0285	5.705547	5.409044	6.172062	1.000000
human3_lib2.final_cell_0286	-0.013966	8.926004	14.704375	1.000000
human3_lib2.final_cell_0287	5.799519	-4.560636	-2.955936	1.000000
human3_lib2.final_cell_0288	-7.536110	10.899074	1.204327	1.000000
human3_lib2.final_cell_0289	14.149732	-18.695466	4.210342	3.000000
human3_lib2.final_cell_0290	1.184003	6.120888	6.720656	1.000000
human3_lib2.final_cell_0291	-20.862716	1.239176	0.483545	3.000000
human3_lib2.final_cell_0292	4.247136	1.986599	10.384081	1.000000
human3_lib2.final_cell_0293	-4.495682	-0.611215	2.236258	3.000000
human3_lib2.final_cell_0294	-6.528357	2.265045	1.394539	6.000000
human3_lib2.final_cell_0295	6.072350	3.188809	10.228133	1.000000
human3_lib2.final_cell_0296	5.915633	-2.784267	11.804124	1.000000
human3_lib2.final_cell_0297	-9.149777	3.674094	-0.580374	3.000000
human3_lib2.final_cell_0298	7.925394	27.792887	-15.655759	3.000000
human3_lib2.final_cell_0299	-25.175723	-16.143068	-7.302225	3.000000
human3_lib2.final_cell_0300	-22.921589	-2.149560	-28.502318	3.000000
human3_lib2.final_cell_0301	2.576533	13.093588	20.410129	1.000000
human3_lib2.final_cell_0302	-4.526185	9.002118	2.407753	1.000000
human3_lib2.final_cell_0303	12.884293	-1.056724	8.057086	1.000000
human3_lib2.final_cell_0304	9.854162	-5.771112	0.909881	1.000000
human3_lib2.final_cell_0305	-9.490938	12.251424	5.022672	1.000000
human3_lib2.final_cell_0306	12.163546	4.720194	-5.207157	1.000000
human3_lib2.final_cell_0307	6.471767	15.823989	13.249635	1.000000
human3_lib2.final_cell_0308	7.013302	-7.411745	-0.569388	1.000000
human3_lib2.final_cell_0309	7.844452	-11.723817	4.652041	1.000000
human3_lib2.final_cell_0310	-6.774591	17.817754	-1.829265	1.000000
human3_lib2.final_cell_0311	11.157645	8.125955	-5.929038	1.000000
human3_lib2.final_cell_0312	15.300097	8.974096	-8.556927	1.000000
human3_lib2.final_cell_0313	4.901884	11.903568	-7.245140	1.000000
human3_lib2.final_cell_0314	8.737212	16.354660	-3.523602	1.000000
human3_lib2.final_cell_0315	-12.818568	1.277997	3.011855	3.000000
human3_lib2.final_cell_0316	-14.779781	11.227177	0.274135	3.000000
human3_lib2.final_cell_0317	11.111588	5.993876	-8.978352	1.000000
human3_lib2.final_cell_0318	1.676246	-5.735770	11.004600	1.000000
human3_lib2.final_cell_0319	-11.935056	3.931735	8.922940	3.000000
human3_lib2.final_cell_0320	-8.885854	17.708526	5.583907	3.000000
human3_lib2.final_cell_0321	6.681271	16.126168	-8.278501	1.000000
human3_lib2.final_cell_0322	5.795571	13.318435	11.844619	1.000000
human3_lib2.final_cell_0323	-7.663848	-0.266119	-5.945832	3.000000
human3_lib2.final_cell_0324	-12.300463	-3.423738	-5.812807	3.000000
human3_lib2.final_cell_0325	12.970970	-7.315194	0.275571	1.000000
human3_lib2.final_cell_0326	13.251682	-9.269680	5.932089	1.000000
human3_lib2.final_cell_0327	-2.161562	0.667481	-2.186867	1.000000
human3_lib2.final_cell_0328	6.901814	15.012114	-4.374359	1.000000
human3_lib2.final_cell_0329	10.068104	4.420838	5.384666	1.000000
human3_lib2.final_cell_0330	10.224380	8.775068	10.748420	1.000000
human3_lib2.final_cell_0331	18.340517	-18.281127	-10.441324	1.000000
human3_lib2.final_cell_0332	10.293796	-9.560479	4.116573	1.000000
human3_lib2.final_cell_0333	-4.681755	1.614188	-7.447418	3.000000
human3_lib2.final_cell_0334	10.087487	-29.139279	12.048038	3.000000
human3_lib2.final_cell_0335	7.434597	-10.204817	-0.043189	1.000000
human3_lib2.final_cell_0336	9.535483	-6.872931	-1.206966	1.000000
human3_lib2.final_cell_0337	11.132265	8.222435	-6.952868	1.000000
human3_lib2.final_cell_0338	-1.615304	17.007802	7.704475	1.000000
human3_lib2.final_cell_0339	8.433566	-1.049514	5.655657	1.000000
human3_lib2.final_cell_0340	-11.434842	0.485761	3.604013	3.000000
human3_lib2.final_cell_0341	5.750603	-11.738472	-5.031417	3.000000
human3_lib2.final_cell_0342	12.738732	-6.387881	-0.222634	1.000000
human3_lib2.final_cell_0343	-6.198751	0.944355	-1.934873	3.000000
human3_lib2.final_cell_0344	-6.894050	0.334090	1.060686	6.000000
human3_lib2.final_cell_0345	-14.779522	14.801724	-1.024416	3.000000
human3_lib2.final_cell_0346	9.831827	-2.064030	0.730315	1.000000
human3_lib2.final_cell_0347	12.878930	-10.673105	5.085324	1.000000
human3_lib2.final_cell_0348	6.151356	18.468217	9.196507	1.000000
human3_lib2.final_cell_0349	3.265290	8.483440	2.662717	1.000000
human3_lib2.final_cell_0350	0.300657	8.556443	-8.815491	1.000000
human3_lib2.final_cell_0351	17.522859	-3.439213	-1.128248	1.000000
human3_lib2.final_cell_0352	11.267168	-14.147870	4.063263	1.000000
human3_lib2.final_cell_0353	0.103836	10.311091	2.599303	1.000000
human3_lib2.final_cell_0354	9.115958	-10.902799	-3.847886	1.000000
human3_lib2.final_cell_0355	9.632366	-7.599507	-5.283924	1.000000
human3_lib2.final_cell_0356	9.380835	10.635651	-7.453520	1.000000
human3_lib2.final_cell_0357	10.102067	11.315189	-8.316292	1.000000
human3_lib2.final_cell_0358	11.749053	-1.685611	4.270079	1.000000
human3_lib2.final_cell_0359	-26.075037	23.777814	6.684796	3.000000
human3_lib2.final_cell_0360	11.768740	16.317932	-6.791482	1.000000
human3_lib2.final_cell_0361	9.060278	-6.376020	3.147694	1.000000
human3_lib2.final_cell_0362	6.156267	11.703561	-8.824612	1.000000
human3_lib2.final_cell_0363	9.283724	-0.744290	6.374619	1.000000
human3_lib2.final_cell_0364	4.331759	16.974026	11.658216	1.000000
human3_lib2.final_cell_0365	5.058176	17.717052	4.181877	1.000000
human3_lib2.final_cell_0366	11.867860	-7.813240	0.726414	1.000000
human3_lib2.final_cell_0367	9.260196	0.023924	6.428523	1.000000
human3_lib2.final_cell_0368	-10.065156	1.973992	1.970679	6.000000
human3_lib2.final_cell_0369	12.869652	-5.971047	-3.481181	1.000000
human3_lib2.final_cell_0370	-13.926999	-3.343989	-0.942698	6.000000
human3_lib2.final_cell_0371	5.291305	-12.699029	3.755759	1.000000
human3_lib2.final_cell_0372	-0.575309	2.839666	-5.935019	1.000000
human3_lib2.final_cell_0373	11.413911	-8.116181	0.494881	2.000000
human3_lib2.final_cell_0374	5.442306	-22.775515	4.547728	3.000000
human3_lib2.final_cell_0375	-11.023131	0.911813	-8.925080	3.000000
human3_lib2.final_cell_0376	5.760526	1.794512	2.136978	1.000000
human3_lib2.final_cell_0377	11.859740	11.579784	-5.157179	1.000000
human3_lib2.final_cell_0378	-2.831656	-0.529658	10.563314	1.000000
human3_lib2.final_cell_0379	-7.409815	-1.430588	1.816196	3.000000
human3_lib2.final_cell_0380	-6.559030	5.043497	1.709184	1.000000
human3_lib2.final_cell_0381	8.228188	-14.259855	2.278242	1.000000
human3_lib2.final_cell_0382	11.624724	-6.394938	1.523759	1.000000
human3_lib2.final_cell_0383	-11.549675	6.754238	-6.733246	3.000000
human3_lib2.final_cell_0384	-13.179952	-6.510168	-5.888883	3.000000
human3_lib2.final_cell_0385	9.878154	-2.380627	11.813096	1.000000
human3_lib2.final_cell_0386	10.306292	6.437016	-6.246989	1.000000
human3_lib2.final_cell_0387	5.773323	4.911594	-8.364414	1.000000
human3_lib2.final_cell_0388	5.569957	-13.262791	-1.554632	1.000000
human3_lib2.final_cell_0389	-5.374415	5.485105	-1.322376	1.000000
human3_lib2.final_cell_0390	9.921265	-6.803140	-2.412832	1.000000
human3_lib2.final_cell_0391	-5.609163	-0.576894	-5.610620	3.000000
human3_lib2.final_cell_0392	7.563246	14.287493	-6.682680	1.000000
human3_lib2.final_cell_0393	14.806001	10.578116	-7.570110	1.000000
human3_lib2.final_cell_0394	-11.116977	0.936892	17.682884	3.000000
human3_lib2.final_cell_0395	1.695159	12.063146	16.083440	1.000000
human3_lib2.final_cell_0396	2.787613	27.147655	-7.465091	3.000000
human3_lib2.final_cell_0397	7.429215	8.436487	5.124112	1.000000
human3_lib2.final_cell_0398	-14.784337	6.196945	6.518045	3.000000
human3_lib2.final_cell_0399	-6.850533	-5.716607	0.410960	3.000000
human3_lib2.final_cell_0400	18.762494	8.466544	-5.789225	1.000000
human3_lib2.final_cell_0401	-5.748521	9.722070	1.170037	1.000000
human3_lib2.final_cell_0402	-5.995326	-4.446284	1.862248	3.000000
human3_lib2.final_cell_0403	-20.375759	-3.377643	9.899736	3.000000
human3_lib2.final_cell_0404	12.820455	8.936640	-7.542221	1.000000
human3_lib2.final_cell_0405	7.566388	8.097120	8.607264	1.000000
human3_lib2.final_cell_0406	-4.700191	-6.710116	-6.222408	3.000000
human3_lib2.final_cell_0407	2.803916	3.259144	14.164583	1.000000
human3_lib2.final_cell_0408	5.877549	15.519410	-10.659441	1.000000
human3_lib2.final_cell_0409	-10.837593	1.782078	0.236758	3.000000
human3_lib2.final_cell_0410	-3.222630	0.679271	0.186436	1.000000
human3_lib2.final_cell_0411	-6.626944	-8.625319	-5.165323	3.000000
human3_lib2.final_cell_0412	7.800385	-6.186230	4.012590	1.000000
human3_lib2.final_cell_0413	11.654433	-7.547922	-1.119399	1.000000
human3_lib2.final_cell_0414	-9.062835	2.568381	-4.365005	3.000000
human3_lib2.final_cell_0415	4.684011	-3.191737	7.117906	1.000000
human3_lib2.final_cell_0416	-7.258187	0.575948	0.350618	6.000000
human3_lib2.final_cell_0417	-4.604950	-3.053878	3.391207	3.000000
human3_lib2.final_cell_0418	15.889007	-1.694554	-0.215082	1.000000
human3_lib2.final_cell_0419	11.182387	-8.605575	2.392303	1.000000
human3_lib2.final_cell_0420	-9.762676	4.077800	8.773803	1.000000
human3_lib2.final_cell_0421	-12.399214	-5.162188	-4.804720	3.000000
human3_lib2.final_cell_0422	13.835297	-11.653953	0.790082	1.000000
human3_lib2.final_cell_0423	-4.064349	11.927358	-0.998876	1.000000
human3_lib2.final_cell_0424	5.033414	9.864143	-6.924806	1.000000
human3_lib2.final_cell_0425	11.844500	18.014965	-4.584957	1.000000
human3_lib2.final_cell_0426	-4.847645	-5.512771	-17.772703	3.000000
human3_lib2.final_cell_0427	-4.476543	16.078909	7.381917	1.000000
human3_lib2.final_cell_0428	5.495761	-9.031575	3.630487	1.000000
human3_lib2.final_cell_0429	11.720283	-8.136750	-0.073225	2.000000
human3_lib2.final_cell_0430	-4.465509	12.438488	13.265602	1.000000
human3_lib2.final_cell_0431	5.510319	1.433254	6.961311	1.000000
human3_lib2.final_cell_0432	5.395714	6.199599	3.058679	1.000000
human3_lib2.final_cell_0433	-13.432364	10.442285	-3.065411	1.000000
human3_lib2.final_cell_0434	16.697531	-3.065837	2.078890	1.000000
human3_lib2.final_cell_0435	13.583481	-10.208702	-0.215198	1.000000
human3_lib2.final_cell_0436	-5.904713	-2.933719	-1.594104	3.000000
human3_lib2.final_cell_0437	9.951035	5.115766	-4.348883	1.000000
human3_lib2.final_cell_0438	9.485759	-12.014315	10.682132	1.000000
human3_lib2.final_cell_0439	15.122374	-10.880194	-2.679473	1.000000
human3_lib2.final_cell_0440	8.592453	15.647378	10.156920	1.000000
human3_lib2.final_cell_0441	-7.701068	1.331585	2.648264	6.000000
human3_lib2.final_cell_0442	5.238050	2.253476	12.057282	1.000000
human3_lib2.final_cell_0443	13.330261	-9.364547	-0.950857	1.000000
human3_lib2.final_cell_0444	-0.045647	1.685721	3.897994	1.000000
human3_lib2.final_cell_0445	-21.581906	-8.967804	-0.331980	3.000000
human3_lib2.final_cell_0446	7.996298	16.330867	-6.287846	1.000000
human3_lib2.final_cell_0447	-0.895116	16.951284	0.607856	1.000000
human3_lib2.final_cell_0448	7.818106	9.589160	7.842709	1.000000
human3_lib2.final_cell_0449	17.176096	9.375135	-11.315633	1.000000
human3_lib2.final_cell_0450	14.469538	-3.783321	3.693990	1.000000
human3_lib2.final_cell_0451	1.116877	10.198240	4.975251	1.000000
human3_lib2.final_cell_0452	12.258167	11.855292	-8.104694	1.000000
human3_lib2.final_cell_0453	6.950298	-20.069069	-2.237368	3.000000
human3_lib2.final_cell_0454	11.264000	-9.310245	1.873802	1.000000
human3_lib2.final_cell_0455	4.884903	9.580985	8.516715	1.000000
human3_lib2.final_cell_0456	11.911791	7.657265	1.727009	1.000000
human3_lib2.final_cell_0457	6.773619	5.882353	13.614092	1.000000
human3_lib2.final_cell_0458	-6.017704	1.262518	-5.424531	3.000000
human3_lib2.final_cell_0459	-12.694240	9.035246	0.516861	3.000000
human3_lib2.final_cell_0460	-4.219256	-5.241978	1.062483	3.000000
human3_lib2.final_cell_0461	-11.326438	1.331778	10.119306	6.000000
human3_lib2.final_cell_0462	-10.579871	2.574825	4.780461	3.000000
human3_lib2.final_cell_0463	-5.928804	6.071088	2.451781	1.000000
human3_lib2.final_cell_0464	6.151849	-8.761640	1.666105	1.000000
human3_lib2.final_cell_0465	16.647119	-1.279328	-5.796052	1.000000
human3_lib2.final_cell_0466	-18.067479	-0.767860	-12.103845	3.000000
human3_lib2.final_cell_0467	10.571922	16.151078	-4.496503	1.000000
human3_lib2.final_cell_0468	10.008868	-2.705499	8.833693	1.000000
human3_lib2.final_cell_0469	-14.988352	-13.064131	-5.246457	3.000000
human3_lib2.final_cell_0470	2.534374	14.308996	12.895319	1.000000
human3_lib2.final_cell_0471	7.492279	2.656968	4.061650	1.000000
human3_lib2.final_cell_0472	-11.156783	2.792111	-5.985911	3.000000
human3_lib2.final_cell_0473	10.612039	13.978582	27.150148	3.000000
human3_lib2.final_cell_0474	-23.344229	-1.361818	-6.745973	3.000000
human3_lib2.final_cell_0475	10.355969	4.440667	8.270676	1.000000
human3_lib2.final_cell_0476	-3.416012	-1.359077	-4.051867	3.000000
human3_lib2.final_cell_0477	-9.319295	9.806538	-11.225364	3.000000
human3_lib2.final_cell_0478	1.069548	3.203399	-3.796950	1.000000
human3_lib2.final_cell_0479	-16.926098	25.913820	-18.598663	1.000000
human3_lib2.final_cell_0480	9.381283	7.433080	-2.334378	1.000000
human3_lib2.final_cell_0481	-28.577279	-4.960562	-16.905956	3.000000
human3_lib2.final_cell_0482	1.274377	3.597191	8.369370	1.000000
human3_lib2.final_cell_0483	-8.323867	17.978948	10.371256	1.000000
human3_lib2.final_cell_0484	15.313667	12.386062	8.257480	1.000000
human3_lib2.final_cell_0485	-2.879556	20.177527	-1.681657	1.000000
human3_lib2.final_cell_0486	18.528939	-27.624210	-0.810401	3.000000
human3_lib2.final_cell_0487	-4.806878	11.825043	-5.687458	1.000000
human3_lib2.final_cell_0488	6.919919	13.553230	-8.954212	1.000000
human3_lib2.final_cell_0489	2.919019	5.846105	15.920124	1.000000
human3_lib2.final_cell_0490	14.085131	-5.845885	1.981078	1.000000
human3_lib2.final_cell_0491	-12.795223	22.527563	-3.372112	3.000000
human3_lib2.final_cell_0492	-10.895845	-3.565428	13.525943	6.000000
human3_lib2.final_cell_0493	-5.504438	3.155771	8.032725	1.000000
human3_lib2.final_cell_0494	-9.151146	-2.982375	0.343844	6.000000
human3_lib2.final_cell_0495	-3.523624	3.344829	2.803414	1.000000
human3_lib2.final_cell_0496	14.551992	13.363949	-4.932888	1.000000
human3_lib2.final_cell_0497	1.755662	-9.896077	-6.277237	3.000000
human3_lib2.final_cell_0498	8.064740	4.482189	5.863475	1.000000
human3_lib2.final_cell_0499	10.002629	-9.491902	-0.003954	1.000000
human3_lib2.final_cell_0500	-2.166058	11.119540	4.232238	1.000000
human3_lib2.final_cell_0501	12.413407	10.626092	-6.319868	1.000000
human3_lib2.final_cell_0502	-4.146934	0.232937	-10.884023	3.000000
human3_lib2.final_cell_0503	-5.567308	6.156107	-2.992310	1.000000
human3_lib2.final_cell_0504	-6.691742	2.734454	-2.242172	3.000000
human3_lib2.final_cell_0505	-4.293498	14.756733	-0.404918	1.000000
human3_lib2.final_cell_0506	-37.907746	-4.296599	-6.190717	3.000000
human3_lib2.final_cell_0507	11.767167	10.833602	-6.209643	1.000000
human3_lib2.final_cell_0508	6.416978	-5.557534	0.352162	1.000000
human3_lib2.final_cell_0509	-5.389630	0.456691	4.915814	1.000000
human3_lib2.final_cell_0510	7.316655	8.803681	17.205306	1.000000
human3_lib2.final_cell_0511	15.464753	-6.749840	-0.049371	1.000000
human3_lib2.final_cell_0512	8.033028	-13.093982	-1.159110	1.000000
human3_lib2.final_cell_0513	5.045077	7.105936	15.384999	1.000000
human3_lib2.final_cell_0514	14.661415	6.367497	0.434546	1.000000
human3_lib2.final_cell_0515	-3.529108	1.878051	3.787340	1.000000
human3_lib2.final_cell_0516	-5.745817	-1.677473	1.731326	3.000000
human3_lib2.final_cell_0517	5.933045	-0.995691	3.474454	1.000000
human3_lib2.final_cell_0518	-7.174487	9.898285	3.289093	1.000000
human3_lib2.final_cell_0519	9.855791	9.830863	9.017953	1.000000
human3_lib2.final_cell_0520	9.467227	4.528361	18.226123	1.000000
human3_lib2.final_cell_0521	-2.178110	2.466492	-3.614534	1.000000
